"","daytime_pop","daytime_density","travel_to","DP0010001","brewery","cafe","medinc","b_hs","hs","phd","oldpop","youngpop","dist1","dist2","dist3","dist4","zone","hood"
"2518",2086,1813.33908223832,273,4390,0,0,51907,12.7,9.9,9.8,3856,425,0,0,0,0,"Residential Single Family 5000","Brighton"
"2519",3313,2553.42893983758,949,4419,0,0,61593,5.2,14.4,14.5,3094,578,0,0,0,0,"Residential Single Family 7200","Seward Park"
"2520",2771,996.373717452002,470,4835,0,0,92714,10.9,2.9,28.8,3422,175,0,0,0,0,"Residential Single Family 5000","Seward Park"
"2521",2771,996.373717452002,470,4835,0,0,92714,10.9,2.9,28.8,3422,175,0,0,0,0,"Residential Single Family 5000","Seward Park"
"2522",4583,1826.19180632405,1570,6553,0,1,59193,22.4,23.8,21.7,5628,361,0,0,0,0,"Residential Single Family 5000","Mount Baker"
"2523",4763,2069.8616325963,854,7383,0,0,44599,34,2.3,9,5242,918,0,0,0,0,"Residential Single Family 5000","Rainier Beach"
"2524",4096,1168.25262093882,1350,5538,0,0,65772,19.4,8.5,7.6,3620,624,0,0,0,0,"Residential Single Family 7200","South Beacon Hill"
"2525",4583,1826.19180632405,1570,6553,0,0,59193,22.4,23.8,21.7,5628,361,0,0,0,0,"Residential Single Family 7200","Seward Park"
"2526",4583,1826.19180632405,1570,6553,0,0,59193,22.4,23.8,21.7,5628,361,0,0,0,0,"Residential Single Family 7200","Mount Baker"
"2527",3313,2553.42893983758,949,4419,0,1,61593,5.2,14.4,14.5,3094,578,0,0,0,0,"Lowrise 3","Brighton"
"2528",4763,2069.8616325963,854,7383,0,2,44599,34,2.3,9,5242,918,0,0,0,0,"Neighborhood Commercial 2","Dunlap"
"2529",4763,2069.8616325963,854,7383,0,0,44599,34,2.3,9,5242,918,0,0,0,0,"Neighborhood Commercial 3","Dunlap"
"2530",4583,1826.19180632405,1570,6553,0,0,59193,22.4,23.8,21.7,5628,361,0,0,0,0,"Residential Single Family 5000","Columbia City"
"2531",2771,996.373717452002,470,4835,0,0,92714,10.9,2.9,28.8,3422,175,0,0,0,0,"Residential Single Family 5000","Seward Park"
"2532",2982,2784.90659075882,717,4534,0,2,23904,15.8,0,5.4,3181,265,0,0,0,0,"Neighborhood Commercial 3 Incentive","Holly Park"
"2533",5129,3089.30308478568,2551,5940,0,0,58321,3.9,29.5,13.2,4795,359,0,0,0,0,"Residential Single Family 5000","Columbia City"
"2534",4583,1826.19180632405,1570,6553,0,0,59193,22.4,23.8,21.7,5628,361,0,0,0,0,"Residential Single Family 7200","Seward Park"
"2535",2982,2784.90659075882,717,4534,0,0,23904,15.8,0,5.4,3181,265,0,0,0,0,"Lowrise 2","Brighton"
"2536",4096,1168.25262093882,1350,5538,0,0,65772,19.4,8.5,7.6,3620,624,0,0,0,0,"Residential Single Family 7200","Rainier Beach"
"2537",4583,1826.19180632405,1570,6553,0,1,59193,22.4,23.8,21.7,5628,361,0,0,0,0,"Residential Single Family 5000","Seward Park"
"2538",5129,3089.30308478568,2551,5940,0,0,58321,3.9,29.5,13.2,4795,359,0,0,0,0,"Residential Single Family 5000","Columbia City"
"2539",5129,3089.30308478568,2551,5940,0,0,58321,3.9,29.5,13.2,4795,359,0,0,0,0,"Residential Single Family 5000","Columbia City"
"2540",2086,1813.33908223832,273,4390,0,0,51907,12.7,9.9,9.8,3856,425,0,0,0,0,"Residential Single Family 5000","Brighton"
"2541",4096,1168.25262093882,1350,5538,0,0,65772,19.4,8.5,7.6,3620,624,0,0,0,0,"Residential Single Family 5000","South Beacon Hill"
"2542",5129,3089.30308478568,2551,5940,0,0,58321,3.9,29.5,13.2,4795,359,0,0,0,0,"Lowrise 2","Columbia City"
"2543",2771,996.373717452002,470,4835,0,0,92714,10.9,2.9,28.8,3422,175,0,0,0,0,"Residential Single Family 7200","Seward Park"
"2544",2086,1813.33908223832,273,4390,0,0,51907,12.7,9.9,9.8,3856,425,0,0,0,0,"Residential Single Family 5000","Brighton"
"2545",3313,2553.42893983758,949,4419,0,0,61593,5.2,14.4,14.5,3094,578,0,0,0,0,"Residential Single Family 5000","Brighton"
"2546",2771,996.373717452002,470,4835,0,0,92714,10.9,2.9,28.8,3422,175,0,0,0,0,"Residential Single Family 5000","Seward Park"
"2547",4763,2069.8616325963,854,7383,0,0,44599,34,2.3,9,5242,918,0,0,0,0,"Lowrise 3","Dunlap"
"2548",2771,996.373717452002,470,4835,0,0,92714,10.9,2.9,28.8,3422,175,0,0,0,0,"Residential Single Family 5000","Columbia City"
"2549",2771,996.373717452002,470,4835,0,0,92714,10.9,2.9,28.8,3422,175,0,0,0,0,"Residential Single Family 7200","Seward Park"
"2550",2771,996.373717452002,470,4835,0,0,92714,10.9,2.9,28.8,3422,175,0,0,0,0,"Residential Single Family 9600","Seward Park"
"2551",2771,996.373717452002,470,4835,0,0,92714,10.9,2.9,28.8,3422,175,0,0,0,0,"Residential Single Family 5000","Seward Park"
"2552",4763,2069.8616325963,854,7383,0,2,44599,34,2.3,9,5242,918,0,0,0,0,"Neighborhood Commercial 3","Dunlap"
"2553",4763,2069.8616325963,854,7383,0,0,44599,34,2.3,9,5242,918,0,0,0,0,"Residential Single Family 5000","Dunlap"
"2554",4096,1168.25262093882,1350,5538,0,0,65772,19.4,8.5,7.6,3620,624,0,0,0,0,"Residential Single Family 5000","South Beacon Hill"
"2555",4763,2069.8616325963,854,7383,0,0,44599,34,2.3,9,5242,918,0,0,0,0,"Residential Single Family 5000","Rainier Beach"
"2556",2982,2784.90659075882,717,4534,0,0,23904,15.8,0,5.4,3181,265,0,0,0,0,"Commercial 1","Holly Park"
"2557",2086,1813.33908223832,273,4390,0,0,51907,12.7,9.9,9.8,3856,425,0,0,0,0,"Residential Single Family 5000","Brighton"
"2558",4096,1168.25262093882,1350,5538,0,0,65772,19.4,8.5,7.6,3620,624,0,0,0,0,"Residential Single Family 5000","South Beacon Hill"
"2559",4583,1826.19180632405,1570,6553,0,0,59193,22.4,23.8,21.7,5628,361,0,0,0,0,"Residential Single Family 5000","Columbia City"
"2560",2771,996.373717452002,470,4835,0,0,92714,10.9,2.9,28.8,3422,175,0,0,0,0,"Residential Single Family 7200","Seward Park"
"2561",4096,1168.25262093882,1350,5538,0,0,65772,19.4,8.5,7.6,3620,624,0,0,0,0,"Residential Single Family 7200","South Beacon Hill"
"2562",4096,1168.25262093882,1350,5538,0,0,65772,19.4,8.5,7.6,3620,624,0,0,0,0,"Industrial Buffer","Rainier Beach"
"2563",2771,996.373717452002,470,4835,0,0,92714,10.9,2.9,28.8,3422,175,0,0,0,0,"Residential Single Family 9600","Seward Park"
"2564",4583,1826.19180632405,1570,6553,0,0,59193,22.4,23.8,21.7,5628,361,0,0,0,0,"Residential Single Family 5000","Columbia City"
"2565",2771,996.373717452002,470,4835,0,0,92714,10.9,2.9,28.8,3422,175,0,0,0,0,"Residential Single Family 9600","Seward Park"
"2566",2771,996.373717452002,470,4835,0,0,92714,10.9,2.9,28.8,3422,175,0,0,0,0,"Residential Single Family 9600","Seward Park"
"2567",4763,2069.8616325963,854,7383,0,0,44599,34,2.3,9,5242,918,0,0,0,0,"Residential Single Family 5000","Dunlap"
"2568",5129,3089.30308478568,2551,5940,0,0,58321,3.9,29.5,13.2,4795,359,0,0,0,0,"Neighborhood Commercial 3","Columbia City"
"2569",5129,3089.30308478568,2551,5940,0,0,58321,3.9,29.5,13.2,4795,359,0,0,0,0,"Residential Single Family 5000","Columbia City"
"2570",5129,3089.30308478568,2551,5940,0,0,58321,3.9,29.5,13.2,4795,359,0,0,0,0,"Neighborhood Commercial 2","Columbia City"
"2571",2771,996.373717452002,470,4835,0,0,92714,10.9,2.9,28.8,3422,175,0,0,0,0,"Residential Single Family 5000","Seward Park"
"2572",4763,2069.8616325963,854,7383,0,1,44599,34,2.3,9,5242,918,0,0,0,0,"Lowrise 3","Dunlap"
"2573",4096,1168.25262093882,1350,5538,0,0,65772,19.4,8.5,7.6,3620,624,0,0,0,0,"Residential Single Family 5000","South Beacon Hill"
"2574",4583,1826.19180632405,1570,6553,0,0,59193,22.4,23.8,21.7,5628,361,0,0,0,0,"Neighborhood Commercial 2","Columbia City"
"2575",4763,2069.8616325963,854,7383,0,0,44599,34,2.3,9,5242,918,0,0,0,0,"Residential Single Family 5000","Rainier Beach"
"2576",4096,1168.25262093882,1350,5538,0,0,65772,19.4,8.5,7.6,3620,624,0,0,0,0,"Residential Single Family 5000","South Beacon Hill"
"2577",4096,1168.25262093882,1350,5538,0,0,65772,19.4,8.5,7.6,3620,624,0,0,0,0,"Industrial Commercial","South Beacon Hill"
"2578",4583,1826.19180632405,1570,6553,0,0,59193,22.4,23.8,21.7,5628,361,0,0,0,0,"Neighborhood Commercial 2","Mount Baker"
"2579",2086,1813.33908223832,273,4390,0,0,51907,12.7,9.9,9.8,3856,425,0,0,0,0,"Lowrise 2","Brighton"
"2580",2771,996.373717452002,470,4835,0,0,92714,10.9,2.9,28.8,3422,175,0,0,0,0,"Residential Single Family 5000","Seward Park"
"2581",5129,3089.30308478568,2551,5940,0,0,58321,3.9,29.5,13.2,4795,359,0,0,0,0,"Neighborhood Commercial 2","Columbia City"
"2582",4763,2069.8616325963,854,7383,0,0,44599,34,2.3,9,5242,918,0,0,0,0,"Residential Single Family 5000","Rainier Beach"
"2583",4096,1168.25262093882,1350,5538,0,0,65772,19.4,8.5,7.6,3620,624,0,0,0,0,"Residential Single Family 7200","South Beacon Hill"
"2584",4583,1826.19180632405,1570,6553,0,0,59193,22.4,23.8,21.7,5628,361,0,0,0,0,"Residential Single Family 5000","Seward Park"
"2585",4763,2069.8616325963,854,7383,0,0,44599,34,2.3,9,5242,918,0,0,0,0,"Neighborhood Commercial 3","Dunlap"
"2586",4096,1168.25262093882,1350,5538,0,0,65772,19.4,8.5,7.6,3620,624,0,0,0,0,"Residential Single Family 7200","South Beacon Hill"
"2587",2771,996.373717452002,470,4835,0,0,92714,10.9,2.9,28.8,3422,175,0,0,0,0,"Residential Single Family 5000","Columbia City"
"2588",4583,1826.19180632405,1570,6553,0,0,59193,22.4,23.8,21.7,5628,361,0,0,0,0,"Residential Single Family 5000","Mount Baker"
"2589",4096,1168.25262093882,1350,5538,0,0,65772,19.4,8.5,7.6,3620,624,0,0,0,0,"Residential Single Family 5000","South Beacon Hill"
"2590",4763,2069.8616325963,854,7383,0,0,44599,34,2.3,9,5242,918,0,0,0,0,"Residential Single Family 5000","Dunlap"
"2591",4096,1168.25262093882,1350,5538,0,0,65772,19.4,8.5,7.6,3620,624,0,0,0,0,"Residential Single Family 5000","South Beacon Hill"
"2592",3796,1195.33981218428,253,7108,0,0,70655,15.9,6.4,11.2,5308,472,0,0,0,0,"Residential Single Family 7200","Rainier Beach"
"2593",2982,2784.90659075882,717,4534,0,0,23904,15.8,0,5.4,3181,265,0,0,0,0,"Residential Single Family 5000","Holly Park"
"2594",5129,3089.30308478568,2551,5940,0,0,58321,3.9,29.5,13.2,4795,359,0,0,0,0,"Residential Single Family 5000","Columbia City"
"2595",2630,1569.11410681312,366,4479,0,0,50259,10.7,22.3,4.4,2991,328,0,0,0,0,"Residential Single Family 5000","South Beacon Hill"
"2596",2771,996.373717452002,470,4835,0,0,92714,10.9,2.9,28.8,3422,175,0,0,0,0,"Residential Single Family 5000","Seward Park"
"2597",2982,2784.90659075882,717,4534,0,0,23904,15.8,0,5.4,3181,265,0,0,0,0,"Neighborhood Commercial 3","Holly Park"
"2598",4763,2069.8616325963,854,7383,0,0,44599,34,2.3,9,5242,918,0,0,0,0,"Lowrise 2","Rainier Beach"
"2599",4583,1826.19180632405,1570,6553,0,0,59193,22.4,23.8,21.7,5628,361,0,0,0,0,"Residential Single Family 5000","Columbia City"
"2600",4763,2069.8616325963,854,7383,0,0,44599,34,2.3,9,5242,918,0,0,0,0,"Residential Single Family 5000","Rainier Beach"
"2601",4096,1168.25262093882,1350,5538,0,0,65772,19.4,8.5,7.6,3620,624,0,0,0,0,"Residential Single Family 5000","South Beacon Hill"
"2602",2771,996.373717452002,470,4835,0,0,92714,10.9,2.9,28.8,3422,175,0,0,0,0,"Residential Single Family 5000","Columbia City"
"2603",3313,2553.42893983758,949,4419,0,0,61593,5.2,14.4,14.5,3094,578,0,0,0,0,"Residential Single Family 9600","Brighton"
"2604",2771,996.373717452002,470,4835,0,0,92714,10.9,2.9,28.8,3422,175,0,0,0,0,"Residential Single Family 9600","Seward Park"
"2605",3796,1195.33981218428,253,7108,0,0,70655,15.9,6.4,11.2,5308,472,0,0,0,0,"Residential Single Family 5000","Rainier Beach"
"2606",2086,1813.33908223832,273,4390,0,0,51907,12.7,9.9,9.8,3856,425,0,0,0,0,"Commercial 1","Brighton"
"2607",2982,2784.90659075882,717,4534,0,0,23904,15.8,0,5.4,3181,265,0,0,0,0,"Residential Single Family 5000","South Beacon Hill"
"2608",4763,2069.8616325963,854,7383,0,0,44599,34,2.3,9,5242,918,0,0,0,0,"Neighborhood Commercial 3","Dunlap"
"2609",4763,2069.8616325963,854,7383,0,0,44599,34,2.3,9,5242,918,0,0,0,0,"Neighborhood Commercial 3","Dunlap"
"2610",2771,996.373717452002,470,4835,0,0,92714,10.9,2.9,28.8,3422,175,0,0,0,0,"Residential Single Family 5000","Seward Park"
"2611",2086,1813.33908223832,273,4390,0,0,51907,12.7,9.9,9.8,3856,425,0,0,0,0,"Residential Single Family 5000","Brighton"
"2612",2982,2784.90659075882,717,4534,0,0,23904,15.8,0,5.4,3181,265,0,0,0,0,"Lowrise 3","Holly Park"
"2613",4096,1168.25262093882,1350,5538,0,0,65772,19.4,8.5,7.6,3620,624,0,0,0,0,"Residential Single Family 5000","South Beacon Hill"
"2614",2771,996.373717452002,470,4835,0,0,92714,10.9,2.9,28.8,3422,175,0,0,0,0,"Residential Single Family 5000","Seward Park"
"2615",2982,2784.90659075882,717,4534,0,0,23904,15.8,0,5.4,3181,265,0,0,0,0,"Residential Single Family 5000","South Beacon Hill"
"2616",4583,1826.19180632405,1570,6553,0,0,59193,22.4,23.8,21.7,5628,361,0,0,0,0,"Residential Single Family 5000","Columbia City"
"2617",4583,1826.19180632405,1570,6553,0,0,59193,22.4,23.8,21.7,5628,361,0,0,0,0,"Commercial 2","Mount Baker"
"2618",2982,2784.90659075882,717,4534,0,0,23904,15.8,0,5.4,3181,265,0,0,0,0,"Residential Single Family 5000","Mid-Beacon Hill"
"2619",4763,2069.8616325963,854,7383,0,0,44599,34,2.3,9,5242,918,0,0,0,0,"Residential Single Family 5000","Dunlap"
"2620",2771,996.373717452002,470,4835,0,0,92714,10.9,2.9,28.8,3422,175,0,0,0,0,"Residential Single Family 9600","Seward Park"
"2621",4763,2069.8616325963,854,7383,0,0,44599,34,2.3,9,5242,918,0,0,0,0,"Lowrise 3","Dunlap"
"2622",2086,1813.33908223832,273,4390,0,0,51907,12.7,9.9,9.8,3856,425,0,0,0,0,"Residential Single Family 5000","Brighton"
"2623",3313,2553.42893983758,949,4419,0,0,61593,5.2,14.4,14.5,3094,578,0,0,0,0,"Lowrise 3","Brighton"
"2624",2982,2784.90659075882,717,4534,0,0,23904,15.8,0,5.4,3181,265,0,0,0,0,"Residential Single Family 5000","South Beacon Hill"
"2625",2771,996.373717452002,470,4835,0,0,92714,10.9,2.9,28.8,3422,175,0,0,0,0,"Residential Single Family 5000","Seward Park"
"2626",2771,996.373717452002,470,4835,0,0,92714,10.9,2.9,28.8,3422,175,0,0,0,0,"Residential Single Family 5000","Seward Park"
"2627",4763,2069.8616325963,854,7383,0,0,44599,34,2.3,9,5242,918,0,0,0,0,"Residential Single Family 5000","Rainier Beach"
"2628",2771,996.373717452002,470,4835,0,0,92714,10.9,2.9,28.8,3422,175,0,0,0,0,"Residential Single Family 7200","Seward Park"
"2629",5129,3089.30308478568,2551,5940,0,0,58321,3.9,29.5,13.2,4795,359,0,0,0,0,"Lowrise 3","Columbia City"
"2630",4096,1168.25262093882,1350,5538,0,0,65772,19.4,8.5,7.6,3620,624,0,0,0,0,"Residential Single Family 5000","South Beacon Hill"
"2631",5129,3089.30308478568,2551,5940,0,0,58321,3.9,29.5,13.2,4795,359,0,0,0,0,"Residential Single Family 5000","Columbia City"
"2632",4096,1168.25262093882,1350,5538,0,0,65772,19.4,8.5,7.6,3620,624,0,0,0,0,"Residential Single Family 5000","South Beacon Hill"
"2633",4583,1826.19180632405,1570,6553,0,0,59193,22.4,23.8,21.7,5628,361,0,0,0,0,"Residential Single Family 7200","Seward Park"
"2634",5129,3089.30308478568,2551,5940,0,1,58321,3.9,29.5,13.2,4795,359,0,0,0,0,"Commercial 1","Columbia City"
"2635",4763,2069.8616325963,854,7383,0,0,44599,34,2.3,9,5242,918,0,0,0,0,"Residential Single Family 9600","Dunlap"
"2636",4763,2069.8616325963,854,7383,0,0,44599,34,2.3,9,5242,918,0,0,0,0,"Residential Single Family 5000","Rainier Beach"
"2637",2982,2784.90659075882,717,4534,0,0,23904,15.8,0,5.4,3181,265,0,0,0,0,"Neighborhood Commercial 3 Incentive","Holly Park"
"2638",2771,996.373717452002,470,4835,0,0,92714,10.9,2.9,28.8,3422,175,0,0,0,0,"Residential Single Family 9600","Seward Park"
"2639",4583,1826.19180632405,1570,6553,0,0,59193,22.4,23.8,21.7,5628,361,0,0,0,0,"Residential Single Family 5000","Mount Baker"
"2640",2982,2784.90659075882,717,4534,0,0,23904,15.8,0,5.4,3181,265,0,0,0,0,"Residential Single Family 5000","Holly Park"
"2641",4096,1168.25262093882,1350,5538,0,0,65772,19.4,8.5,7.6,3620,624,0,0,0,0,"Residential Single Family 7200","Rainier Beach"
"2642",2982,2784.90659075882,717,4534,0,0,23904,15.8,0,5.4,3181,265,0,0,0,0,"Lowrise 3","Holly Park"
"2643",4763,2069.8616325963,854,7383,0,0,44599,34,2.3,9,5242,918,0,0,0,0,"Residential Single Family 5000","Rainier Beach"
"2644",4096,1168.25262093882,1350,5538,0,0,65772,19.4,8.5,7.6,3620,624,0,0,0,0,"Commercial 1","Dunlap"
"2645",2982,2784.90659075882,717,4534,0,0,23904,15.8,0,5.4,3181,265,0,0,0,0,"Lowrise 3","Holly Park"
"2646",4096,1168.25262093882,1350,5538,0,0,65772,19.4,8.5,7.6,3620,624,0,0,0,0,"Residential Single Family 5000","South Beacon Hill"
"2647",2771,996.373717452002,470,4835,0,0,92714,10.9,2.9,28.8,3422,175,0,0,0,0,"Residential Single Family 7200","Seward Park"
"2648",4763,2069.8616325963,854,7383,0,0,44599,34,2.3,9,5242,918,0,0,0,0,"Neighborhood Commercial 2","Dunlap"
"2649",2982,2784.90659075882,717,4534,0,1,23904,15.8,0,5.4,3181,265,0,0,0,0,"Residential Single Family 5000","Mid-Beacon Hill"
"2650",4763,2069.8616325963,854,7383,0,0,44599,34,2.3,9,5242,918,0,0,0,0,"Residential Single Family 5000","Rainier Beach"
"2651",4583,1826.19180632405,1570,6553,0,0,59193,22.4,23.8,21.7,5628,361,0,0,0,0,"Residential Single Family 5000","Columbia City"
"2652",3796,1195.33981218428,253,7108,0,0,70655,15.9,6.4,11.2,5308,472,0,0,0,0,"Residential Single Family 7200","Rainier Beach"
"2653",4583,1826.19180632405,1570,6553,0,0,59193,22.4,23.8,21.7,5628,361,0,0,0,0,"Residential Single Family 5000","Mount Baker"
"2654",5058,1636.055585781,3139,5059,0,1,66455,0,43.5,23.7,4384,531,0,1,1,2,"Industrial Commercial","Interbay"
"2655",2625,2907.33412412822,853,4080,0,0,108341,18.4,47.9,29.2,3705,190,1,1,1,2,"Residential Single Family 5000","West Queen Anne"
"2656",7742,4286.44670067624,4031,6836,0,0,88706,0.3,10.1,34.7,4371,2573,0,2,4,5,"Residential Single Family 5000","North Queen Anne"
"2657",2625,2907.33412412822,853,4080,0,0,108341,18.4,47.9,29.2,3705,190,0,0,0,5,"Residential Single Family 5000","North Queen Anne"
"2658",2625,2907.33412412822,853,4080,0,0,108341,18.4,47.9,29.2,3705,190,0,0,0,4,"Lowrise 1","West Queen Anne"
"2659",7742,4286.44670067624,4031,6836,0,0,88706,0.3,10.1,34.7,4371,2573,0,3,6,9,"Residential Single Family 5000","North Queen Anne"
"2660",2625,2907.33412412822,853,4080,0,0,108341,18.4,47.9,29.2,3705,190,0,0,1,4,"Residential Single Family 5000","West Queen Anne"
"2661",7742,4286.44670067624,4031,6836,0,0,88706,0.3,10.1,34.7,4371,2573,0,1,2,6,"Residential Single Family 5000","North Queen Anne"
"2662",5058,1636.055585781,3139,5059,0,0,66455,0,43.5,23.7,4384,531,1,3,6,8,"General Industrial 2","Interbay"
"2663",2625,2907.33412412822,853,4080,0,1,108341,18.4,47.9,29.2,3705,190,0,0,1,1,"Lowrise 1","West Queen Anne"
"2664",5976,3357.9126998888,4369,4743,0,0,69865,6,43.1,16,3836,497,0,1,1,4,"Commercial 2","North Queen Anne"
"2665",5058,1636.055585781,3139,5059,0,0,66455,0,43.5,23.7,4384,531,3,6,6,7,"Commercial 2","Interbay"
"2666",5058,1636.055585781,3139,5059,0,0,66455,0,43.5,23.7,4384,531,0,0,1,1,"General Industrial 1","Interbay"
"2667",5058,1636.055585781,3139,5059,0,0,66455,0,43.5,23.7,4384,531,0,0,1,4,"General Industrial 1","Interbay"
"2668",2625,2907.33412412822,853,4080,0,0,108341,18.4,47.9,29.2,3705,190,0,1,1,2,"Residential Single Family 5000","West Queen Anne"
"2669",7742,4286.44670067624,4031,6836,0,0,88706,0.3,10.1,34.7,4371,2573,0,0,4,8,"Residential Single Family 5000","North Queen Anne"
"2670",7742,4286.44670067624,4031,6836,0,0,88706,0.3,10.1,34.7,4371,2573,0,2,3,3,"Residential Single Family 5000","North Queen Anne"
"2671",7742,4286.44670067624,4031,6836,0,0,88706,0.3,10.1,34.7,4371,2573,0,1,1,4,"Lowrise 3","North Queen Anne"
"2672",5058,1636.055585781,3139,5059,0,0,66455,0,43.5,23.7,4384,531,0,0,1,1,"Lowrise 3","West Queen Anne"
"2673",5058,1636.055585781,3139,5059,0,0,66455,0,43.5,23.7,4384,531,0,1,1,2,"Residential Single Family 5000","West Queen Anne"
"2674",5058,1636.055585781,3139,5059,0,0,66455,0,43.5,23.7,4384,531,0,2,2,3,"Industrial Commercial","West Queen Anne"
"2675",5058,1636.055585781,3139,5059,0,0,66455,0,43.5,23.7,4384,531,0,0,1,2,"Industrial Commercial","Interbay"
"2676",4864,6035.02398376102,2356,6959,0,0,72218,0,65.5,23.5,6304,542,0,0,0,1,"Residential Single Family 5000","Lower Queen Anne"
"2677",4864,6035.02398376102,2356,6959,0,0,72218,0,65.5,23.5,6304,542,0,0,0,1,"Lowrise 3","Lower Queen Anne"
"2678",5058,1636.055585781,3139,5059,0,0,66455,0,43.5,23.7,4384,531,0,0,0,3,"Lowrise 2","West Queen Anne"
"2679",5058,1636.055585781,3139,5059,0,0,66455,0,43.5,23.7,4384,531,0,1,3,6,"General Industrial 1","Interbay"
"2680",2625,2907.33412412822,853,4080,0,0,108341,18.4,47.9,29.2,3705,190,0,1,1,2,"Residential Single Family 5000","West Queen Anne"
"2681",4864,6035.02398376102,2356,6959,0,0,72218,0,65.5,23.5,6304,542,0,0,1,1,"Lowrise 3","Lower Queen Anne"
"2682",2625,2907.33412412822,853,4080,0,0,108341,18.4,47.9,29.2,3705,190,0,0,2,11,"Residential Single Family 5000","West Queen Anne"
"2683",5058,1636.055585781,3139,5059,0,0,66455,0,43.5,23.7,4384,531,0,0,0,2,"General Industrial 1","Interbay"
"2684",5058,1636.055585781,3139,5059,0,0,66455,0,43.5,23.7,4384,531,0,2,6,8,"General Industrial 2","Interbay"
"2685",7742,4286.44670067624,4031,6836,0,0,88706,0.3,10.1,34.7,4371,2573,0,1,2,7,"General Industrial 1",NA
"2686",2625,2907.33412412822,853,4080,0,0,108341,18.4,47.9,29.2,3705,190,0,0,0,1,"Residential Single Family 5000","West Queen Anne"
"2687",5058,1636.055585781,3139,5059,0,0,66455,0,43.5,23.7,4384,531,0,4,6,7,"Commercial 2","Interbay"
"2688",11153,12937.0892999031,10960,3055,0,0,77358,0,56.3,36.1,3537,355,1,1,2,2,"Midrise 1","Lower Queen Anne"
"2689",11153,12937.0892999031,10960,3055,0,0,77358,0,56.3,36.1,3537,355,0,0,1,1,"Seattle Mixed","Lower Queen Anne"
"2690",5058,1636.055585781,3139,5059,0,0,66455,0,43.5,23.7,4384,531,0,1,1,3,"General Industrial 1","Interbay"
"2691",7742,4286.44670067624,4031,6836,0,0,88706,0.3,10.1,34.7,4371,2573,2,2,2,3,"Residential Single Family 5000","North Queen Anne"
